backend,variant,bytes,iterations,key,calls_mean,seconds_mean,pct_time_mean,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
tb_cpu,kernels,1000000,10000,other,20.0,0.00014899999999999994,27.409999999999993,0.002,0.014899999999999995,7.4499999999999975,2e-05,0.00014899999999999994
tb_cpu,kernels,1000000,10000,sync,1.0,4e-06,0.74,0.0001,0.0004,4.0,1e-06,4e-06
tb_cpu,kernels,1000000,50000,file_io,25.0,4e-06,3.08,0.0005,8e-05,0.16,2.5e-05,4e-06
tb_cpu,kernels,1000000,50000,memory,30.0,9.200000000000001e-05,70.77,0.0006,0.0018400000000000003,3.0666666666666673,3e-05,9.200000000000001e-05
tb_cpu,kernels,1000000,50000,other,20.0,2.9999999999999997e-05,23.089999999999996,0.0004,0.0006,1.4999999999999998,2e-05,2.9999999999999997e-05
tb_cpu,kernels,1000000,50000,sync,1.0,4e-06,3.08,2e-05,8e-05,4.0,1e-06,4e-06
tb_cpu,kernels,1000000,100000,file_io,25.0,0.0,0.0,0.00025,0.0,0.0,2.5e-05,0.0
tb_cpu,kernels,1000000,100000,memory,30.0,0.0,0.0,0.0003,0.0,0.0,3e-05,0.0
tb_cpu,kernels,1000000,100000,other,20.0,0.0,0.0,0.0002,0.0,0.0,2e-05,0.0
tb_cpu,kernels,1000000,100000,sync,1.0,0.0,0.0,1e-05,0.0,0.0,1e-06,0.0
tb_cpu,kernels,2500000,100,file_io,25.0,0.000133,20.65,0.25,1.33,5.32,1e-05,5.32e-05
tb_cpu,kernels,2500000,100,memory,30.0,0.00020999999999999998,32.61000000000001,0.3,2.0999999999999996,6.999999999999999,1.2e-05,8.4e-05
tb_cpu,kernels,2500000,100,other,20.0,0.0002970000000000001,46.139999999999986,0.2,2.970000000000001,14.850000000000005,8e-06,0.00011880000000000004
tb_cpu,kernels,2500000,100,sync,1.0,4e-06,0.62,0.01,0.04,4.0,4e-07,1.6e-06
tb_cpu,kernels,2500000,5000,file_io,25.0,0.000152,33.470000000000006,0.005,0.0304,6.08,1e-05,6.08e-05
tb_cpu,kernels,2500000,5000,memory,30.0,0.00021700000000000002,47.79,0.006,0.04340000000000001,7.233333333333334,1.2e-05,8.680000000000001e-05
tb_cpu,kernels,2500000,5000,other,20.0,8.200000000000001e-05,18.05,0.004,0.0164,4.1000000000000005,8e-06,3.2800000000000004e-05
tb_cpu,kernels,2500000,5000,sync,1.0,3e-06,0.66,0.0002,0.0006,3.0,4e-07,1.2e-06
tb_cpu,kernels,2500000,10000,file_io,25.0,6.8e-05,26.560000000000002,0.0025,0.0068,2.72,1e-05,2.72e-05
tb_cpu,kernels,2500000,10000,memory,30.0,0.000154,60.15,0.003,0.0154,5.133333333333334,1.2e-05,6.16e-05
tb_cpu,kernels,2500000,10000,other,20.0,2.9999999999999997e-05,11.71,0.002,0.0029999999999999996,1.4999999999999998,8e-06,1.1999999999999999e-05
tb_cpu,kernels,2500000,10000,sync,1.0,4e-06,1.56,0.0001,0.0004,4.0,4e-07,1.6e-06
tb_cpu,kernels,2500000,50000,file_io,25.0,0.0,0.0,0.0005,0.0,0.0,1e-05,0.0
tb_cpu,kernels,2500000,50000,memory,30.0,5.5e-05,62.5,0.0006,0.0011,1.8333333333333333,1.2e-05,2.2e-05
tb_cpu,kernels,2500000,50000,other,20.0,2.9999999999999997e-05,34.09,0.0004,0.0006,1.4999999999999998,8e-06,1.1999999999999999e-05
tb_cpu,kernels,2500000,50000,sync,1.0,3e-06,3.41,2e-05,6e-05,3.0,4e-07,1.2e-06
tb_cpu,kernels,2500000,100000,file_io,25.0,0.000148,20.529999999999998,0.00025,0.00148,5.92,1e-05,5.92e-05
tb_cpu,kernels,2500000,100000,memory,30.0,0.00021999999999999998,30.51,0.0003,0.0021999999999999997,7.333333333333332,1.2e-05,8.799999999999998e-05
tb_cpu,kernels,2500000,100000,other,20.0,0.00034899999999999997,48.389999999999986,0.0002,0.00349,17.45,8e-06,0.0001396
tb_cpu,kernels,2500000,100000,sync,1.0,4e-06,0.55,1e-05,4e-05,4.0,4e-07,1.6e-06
tb_cpu,kernels,5000000,100,file_io,25.0,3e-06,3.12,0.25,0.03,0.12,5e-06,6e-07
tb_cpu,kernels,5000000,100,memory,30.0,6.9e-05,71.86999999999999,0.3,0.69,2.3,6e-06,1.38e-05
tb_cpu,kernels,5000000,100,other,20.0,1.9999999999999998e-05,20.820000000000004,0.2,0.2,1.0,4e-06,4e-06
tb_cpu,kernels,5000000,100,sync,1.0,4e-06,4.17,0.01,0.04,4.0,2e-07,8e-07
tb_cpu,kernels,5000000,5000,file_io,25.0,4.9999999999999996e-05,24.27,0.005,0.009999999999999998,1.9999999999999998,5e-06,9.999999999999999e-06
tb_cpu,kernels,5000000,5000,memory,30.0,0.000124,60.190000000000005,0.006,0.0248,4.133333333333334,6e-06,2.48e-05
tb_cpu,kernels,5000000,5000,other,20.0,2.7999999999999996e-05,13.600000000000001,0.004,0.005599999999999999,1.4,4e-06,5.599999999999999e-06
tb_cpu,kernels,5000000,5000,sync,1.0,4e-06,1.94,0.0002,0.0008,4.0,2e-07,8e-07
tb_cpu,kernels,5000000,10000,file_io,25.0,7.400000000000001e-05,28.79,0.0025,0.007400000000000001,2.9600000000000004,5e-06,1.4800000000000002e-05
tb_cpu,kernels,5000000,10000,memory,30.0,0.000151,58.760000000000005,0.003,0.0151,5.033333333333333,6e-06,3.02e-05
tb_cpu,kernels,5000000,10000,other,20.0,2.9999999999999997e-05,11.69,0.002,0.0029999999999999996,1.4999999999999998,4e-06,5.999999999999999e-06
tb_cpu,kernels,5000000,10000,sync,1.0,2e-06,0.78,0.0001,0.0002,2.0,2e-07,4e-07
tb_cpu,kernels,5000000,50000,file_io,25.0,0.000167,29.879999999999995,0.0005,0.00334,6.68,5e-06,3.34e-05
tb_cpu,kernels,5000000,50000,memory,30.0,0.000255,45.61,0.0006,0.0051,8.500000000000002,6e-06,5.1000000000000006e-05
tb_cpu,kernels,5000000,50000,other,20.0,0.00013399999999999998,23.98999999999999,0.0004,0.0026799999999999992,6.699999999999998,4e-06,2.6799999999999994e-05
tb_cpu,kernels,5000000,50000,sync,1.0,3e-06,0.54,2e-05,6e-05,3.0,2e-07,6e-07
tb_cpu,kernels,5000000,100000,file_io,25.0,3.9e-05,20.22,0.00025,0.00039,1.56,5e-06,7.8e-06
tb_cpu,kernels,5000000,100000,memory,30.0,0.000124,64.25,0.0003,0.00124,4.133333333333334,6e-06,2.48e-05
tb_cpu,kernels,5000000,100000,other,20.0,2.6999999999999992e-05,13.970000000000002,0.0002,0.00026999999999999995,1.3499999999999996,4e-06,5.399999999999998e-06
tb_cpu,kernels,5000000,100000,sync,1.0,3e-06,1.55,1e-05,3e-05,3.0,2e-07,6e-07
tb_cpu,kernels,7500000,100,file_io,25.0,0.0,0.0,0.25,0.0,0.0,3.3333333333333333e-06,0.0
tb_cpu,kernels,7500000,100,memory,30.0,0.0,0.0,0.3,0.0,0.0,4e-06,0.0
tb_cpu,kernels,7500000,100,other,20.0,0.0,0.0,0.2,0.0,0.0,2.666666666666667e-06,0.0
tb_cpu,kernels,7500000,100,sync,1.0,0.0,0.0,0.01,0.0,0.0,1.3333333333333334e-07,0.0
tb_cpu,kernels,7500000,5000,file_io,25.0,0.00016300000000000003,20.65,0.005,0.032600000000000004,6.520000000000001,3.3333333333333333e-06,2.1733333333333338e-05
tb_cpu,kernels,7500000,5000,memory,30.0,0.000244,30.92,0.006,0.0488,8.133333333333333,4e-06,3.2533333333333336e-05
tb_cpu,kernels,7500000,5000,other,20.0,0.000379,48.04,0.004,0.0758,18.95,2.666666666666667e-06,5.053333333333333e-05
tb_cpu,kernels,7500000,5000,sync,1.0,3e-06,0.38,0.0002,0.0006,3.0,1.3333333333333334e-07,4e-07
tb_cpu,kernels,7500000,10000,file_io,25.0,0.0,0.0,0.0025,0.0,0.0,3.3333333333333333e-06,0.0
tb_cpu,kernels,7500000,10000,memory,30.0,0.0,0.0,0.003,0.0,0.0,4e-06,0.0
tb_cpu,kernels,7500000,10000,other,20.0,0.0,0.0,0.002,0.0,0.0,2.666666666666667e-06,0.0
tb_cpu,kernels,7500000,10000,sync,1.0,0.0,0.0,0.0001,0.0,0.0,1.3333333333333334e-07,0.0
tb_cpu,kernels,7500000,50000,file_io,25.0,0.000161,21.46,0.0005,0.00322,6.44,3.3333333333333333e-06,2.1466666666666666e-05
tb_cpu,kernels,7500000,50000,memory,30.0,0.000233,31.060000000000002,0.0006,0.00466,7.766666666666667,4e-06,3.1066666666666665e-05
tb_cpu,kernels,7500000,50000,other,20.0,0.000352,46.919999999999995,0.0004,0.00704,17.6,2.666666666666667e-06,4.6933333333333333e-05
tb_cpu,kernels,7500000,50000,sync,1.0,4e-06,0.53,2e-05,8e-05,4.0,1.3333333333333334e-07,5.333333333333333e-07
tb_cpu,kernels,7500000,100000,file_io,25.0,0.0,0.0,0.00025,0.0,0.0,3.3333333333333333e-06,0.0
tb_cpu,kernels,7500000,100000,memory,30.0,0.0,0.0,0.0003,0.0,0.0,4e-06,0.0
tb_cpu,kernels,7500000,100000,other,20.0,0.0,0.0,0.0002,0.0,0.0,2.666666666666667e-06,0.0
tb_cpu,kernels,7500000,100000,sync,1.0,0.0,0.0,1e-05,0.0,0.0,1.3333333333333334e-07,0.0
tb_cpu,kernels,10000000,100,file_io,25.0,7.7e-05,24.919999999999998,0.25,0.77,3.08,2.5e-06,7.7e-06
tb_cpu,kernels,10000000,100,memory,30.0,0.000197,63.75,0.3,1.97,6.566666666666666,3e-06,1.97e-05
tb_cpu,kernels,10000000,100,other,20.0,3.0999999999999995e-05,10.020000000000001,0.2,0.30999999999999994,1.5499999999999996,2e-06,3.099999999999999e-06
tb_cpu,kernels,10000000,100,sync,1.0,4e-06,1.29,0.01,0.04,4.0,1e-07,4e-07
tb_cpu,kernels,10000000,5000,file_io,25.0,0.0,0.0,0.005,0.0,0.0,2.5e-06,0.0
tb_cpu,kernels,10000000,5000,memory,30.0,0.0,0.0,0.006,0.0,0.0,3e-06,0.0
tb_cpu,kernels,10000000,5000,other,20.0,0.0,0.0,0.004,0.0,0.0,2e-06,0.0
tb_cpu,kernels,10000000,5000,sync,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,kernels,10000000,10000,file_io,25.0,0.00013600000000000003,20.48,0.0025,0.013600000000000003,5.440000000000001,2.5e-06,1.3600000000000004e-05
tb_cpu,kernels,10000000,10000,memory,30.0,0.00020899999999999998,31.47,0.003,0.0209,6.966666666666666,3e-06,2.0899999999999996e-05
tb_cpu,kernels,10000000,10000,other,20.0,0.000315,47.430000000000014,0.002,0.0315,15.75,2e-06,3.15e-05
tb_cpu,kernels,10000000,10000,sync,1.0,4e-06,0.6,0.0001,0.0004,4.0,1e-07,4e-07
tb_cpu,kernels,10000000,50000,file_io,25.0,0.00012099999999999999,29.22,0.0005,0.00242,4.84,2.5e-06,1.21e-05
tb_cpu,kernels,10000000,50000,memory,30.0,0.00022099999999999998,53.38,0.0006,0.0044199999999999995,7.366666666666665,3e-06,2.21e-05
tb_cpu,kernels,10000000,50000,other,20.0,6.7e-05,16.200000000000003,0.0004,0.00134,3.35,2e-06,6.7e-06
tb_cpu,kernels,10000000,50000,sync,1.0,5e-06,1.21,2e-05,0.0001,5.0,1e-07,5e-07
tb_cpu,kernels,10000000,100000,file_io,25.0,0.0,0.0,0.00025,0.0,0.0,2.5e-06,0.0
tb_cpu,kernels,10000000,100000,memory,30.0,4.9999999999999996e-05,81.96,0.0003,0.0004999999999999999,1.6666666666666665,3e-06,4.9999999999999996e-06
tb_cpu,kernels,10000000,100000,other,20.0,7e-06,11.48,0.0002,7e-05,0.35,2e-06,7e-07
tb_cpu,kernels,10000000,100000,sync,1.0,4e-06,6.56,1e-05,4e-05,4.0,1e-07,4e-07
tb_cuda,alloc,1000000,100,file_io,40.0,0.00010999999999999999,24.72,0.4,1.0999999999999999,2.7499999999999996,4e-05,0.00010999999999999999
tb_cuda,alloc,1000000,100,memory,55.0,0.00028000000000000003,62.92,0.55,2.8000000000000007,5.090909090909092,5.5e-05,0.0002800000000000001
tb_cuda,alloc,1000000,100,other,23.0,4.500000000000001e-05,10.100000000000001,0.23,0.45000000000000007,1.956521739130435,2.3e-05,4.500000000000001e-05
tb_cuda,alloc,1000000,100,sync,2.0,1e-05,2.25,0.02,0.1,5.0,2e-06,1e-05
tb_cuda,alloc,1000000,5000,file_io,40.0,0.00016900000000000002,29.499999999999996,0.008,0.033800000000000004,4.2250000000000005,4e-05,0.00016900000000000002
tb_cuda,alloc,1000000,5000,memory,55.0,0.000342,59.68,0.011,0.0684,6.218181818181818,5.5e-05,0.000342
tb_cuda,alloc,1000000,5000,other,23.0,5.6000000000000006e-05,9.769999999999998,0.0046,0.011200000000000002,2.4347826086956523,2.3e-05,5.6000000000000006e-05
tb_cuda,alloc,1000000,5000,sync,2.0,6e-06,1.05,0.0004,0.0012,3.0,2e-06,6e-06
tb_cuda,alloc,1000000,10000,file_io,40.0,0.00029,31.129999999999995,0.004,0.029,7.25,4e-05,0.00029
tb_cuda,alloc,1000000,10000,memory,55.0,0.00046699999999999997,50.11,0.0055,0.04669999999999999,8.49090909090909,5.5e-05,0.00046699999999999997
tb_cuda,alloc,1000000,10000,other,23.0,0.00016499999999999997,17.709999999999997,0.0023,0.016499999999999997,7.17391304347826,2.3e-05,0.00016499999999999997
tb_cuda,alloc,1000000,10000,sync,2.0,1e-05,1.07,0.0002,0.001,5.0,2e-06,1e-05
tb_cuda,alloc,1000000,50000,file_io,40.0,0.0,0.0,0.0008,0.0,0.0,4e-05,0.0
tb_cuda,alloc,1000000,50000,memory,55.0,4.8e-05,73.85,0.0011,0.00096,0.8727272727272727,5.5e-05,4.8e-05
tb_cuda,alloc,1000000,50000,other,23.0,8e-06,12.3,0.00046,0.00016,0.34782608695652173,2.3e-05,8e-06
tb_cuda,alloc,1000000,50000,sync,2.0,9e-06,13.85,4e-05,0.00018,4.5,2e-06,9e-06
tb_cuda,alloc,1000000,100000,file_io,40.0,2.8e-05,14.899999999999999,0.0004,0.00028,0.7,4e-05,2.8e-05
tb_cuda,alloc,1000000,100000,memory,55.0,0.000122,64.89,0.00055,0.00122,2.2181818181818183,5.5e-05,0.000122
tb_cuda,alloc,1000000,100000,other,23.0,3.0999999999999995e-05,16.509999999999998,0.00023,0.00030999999999999995,1.3478260869565215,2.3e-05,3.0999999999999995e-05
tb_cuda,alloc,1000000,100000,sync,2.0,7e-06,3.72,2e-05,7e-05,3.5,2e-06,7e-06
tb_cuda,alloc,2500000,100,file_io,40.0,0.0,0.0,0.4,0.0,0.0,1.6e-05,0.0
tb_cuda,alloc,2500000,100,memory,55.0,1.4e-05,77.78,0.55,0.14,0.2545454545454545,2.2e-05,5.6e-06
tb_cuda,alloc,2500000,100,other,23.0,0.0,0.0,0.23,0.0,0.0,9.2e-06,0.0
tb_cuda,alloc,2500000,100,sync,2.0,4e-06,22.22,0.02,0.04,2.0,8e-07,1.6e-06
tb_cuda,alloc,2500000,5000,file_io,40.0,0.0,0.0,0.008,0.0,0.0,1.6e-05,0.0
tb_cuda,alloc,2500000,5000,memory,55.0,8.6e-05,75.43,0.011,0.0172,1.5636363636363637,2.2e-05,3.44e-05
tb_cuda,alloc,2500000,5000,other,23.0,2.1000000000000002e-05,18.419999999999998,0.0046,0.004200000000000001,0.9130434782608697,9.2e-06,8.400000000000001e-06
tb_cuda,alloc,2500000,5000,sync,2.0,7e-06,6.14,0.0004,0.0014,3.5,8e-07,2.8e-06
tb_cuda,alloc,2500000,10000,file_io,40.0,0.00013900000000000002,26.73,0.004,0.013900000000000003,3.4750000000000005,1.6e-05,5.560000000000001e-05
tb_cuda,alloc,2500000,10000,memory,55.0,0.000327,62.88,0.0055,0.0327,5.945454545454545,2.2e-05,0.0001308
tb_cuda,alloc,2500000,10000,other,23.0,4.7000000000000004e-05,9.049999999999999,0.0023,0.004700000000000001,2.0434782608695654,9.2e-06,1.8800000000000003e-05
tb_cuda,alloc,2500000,10000,sync,2.0,7e-06,1.35,0.0002,0.0007,3.5,8e-07,2.8e-06
tb_cuda,alloc,2500000,50000,file_io,40.0,5.3e-05,22.45,0.0008,0.00106,1.325,1.6e-05,2.12e-05
tb_cuda,alloc,2500000,50000,memory,55.0,0.000157,66.52,0.0011,0.00314,2.8545454545454545,2.2e-05,6.28e-05
tb_cuda,alloc,2500000,50000,other,23.0,2.4000000000000004e-05,10.159999999999998,0.00046,0.00048000000000000007,1.0434782608695654,9.2e-06,9.600000000000001e-06
tb_cuda,alloc,2500000,50000,sync,2.0,2e-06,0.85,4e-05,4e-05,1.0,8e-07,8e-07
tb_cuda,alloc,2500000,100000,file_io,40.0,0.0,0.0,0.0004,0.0,0.0,1.6e-05,0.0
tb_cuda,alloc,2500000,100000,memory,55.0,0.0,0.0,0.00055,0.0,0.0,2.2e-05,0.0
tb_cuda,alloc,2500000,100000,other,23.0,0.0,0.0,0.00023,0.0,0.0,9.2e-06,0.0
tb_cuda,alloc,2500000,100000,sync,2.0,0.0,0.0,2e-05,0.0,0.0,8e-07,0.0
tb_cuda,alloc,5000000,100,file_io,40.0,0.0,0.0,0.4,0.0,0.0,8e-06,0.0
tb_cuda,alloc,5000000,100,memory,55.0,0.0,0.0,0.55,0.0,0.0,1.1e-05,0.0
tb_cuda,alloc,5000000,100,other,23.0,0.0,0.0,0.23,0.0,0.0,4.6e-06,0.0
tb_cuda,alloc,5000000,100,sync,2.0,0.0,0.0,0.02,0.0,0.0,4e-07,0.0
tb_cuda,alloc,5000000,5000,file_io,40.0,0.000254,34.800000000000004,0.008,0.0508,6.35,8e-06,5.08e-05
tb_cuda,alloc,5000000,5000,memory,55.0,0.00038300000000000004,52.459999999999994,0.011,0.07660000000000002,6.963636363636365,1.1e-05,7.66e-05
tb_cuda,alloc,5000000,5000,other,23.0,8.700000000000003e-05,11.920000000000002,0.0046,0.017400000000000006,3.782608695652175,4.6e-06,1.7400000000000006e-05
tb_cuda,alloc,5000000,5000,sync,2.0,6e-06,0.82,0.0004,0.0012,3.0,4e-07,1.2e-06
tb_cuda,alloc,5000000,10000,file_io,40.0,0.00024599999999999996,33.24,0.004,0.024599999999999997,6.1499999999999995,8e-06,4.9199999999999997e-05
tb_cuda,alloc,5000000,10000,memory,55.0,0.00038599999999999995,52.169999999999995,0.0055,0.038599999999999995,7.018181818181817,1.1e-05,7.719999999999999e-05
tb_cuda,alloc,5000000,10000,other,23.0,0.00010000000000000003,13.530000000000001,0.0023,0.010000000000000004,4.347826086956523,4.6e-06,2.0000000000000005e-05
tb_cuda,alloc,5000000,10000,sync,2.0,8e-06,1.08,0.0002,0.0008,4.0,4e-07,1.6e-06
tb_cuda,alloc,5000000,50000,file_io,40.0,0.00028100000000000005,26.53,0.0008,0.005620000000000001,7.025000000000001,8e-06,5.620000000000001e-05
tb_cuda,alloc,5000000,50000,memory,55.0,0.00044699999999999997,42.21999999999999,0.0011,0.008939999999999998,8.127272727272727,1.1e-05,8.939999999999999e-05
tb_cuda,alloc,5000000,50000,other,23.0,0.00032500000000000004,30.69,0.00046,0.0065000000000000014,14.130434782608699,4.6e-06,6.500000000000001e-05
tb_cuda,alloc,5000000,50000,sync,2.0,6e-06,0.57,4e-05,0.00012,3.0,4e-07,1.2e-06
tb_cuda,alloc,5000000,100000,file_io,40.0,0.000173,28.47,0.0004,0.00173,4.325,8e-06,3.46e-05
tb_cuda,alloc,5000000,100000,memory,55.0,0.000362,59.53,0.00055,0.00362,6.581818181818182,1.1e-05,7.24e-05
tb_cuda,alloc,5000000,100000,other,23.0,6.500000000000001e-05,10.69,0.00023,0.0006500000000000002,2.8260869565217397,4.6e-06,1.3000000000000003e-05
tb_cuda,alloc,5000000,100000,sync,2.0,8e-06,1.32,2e-05,8e-05,4.0,4e-07,1.6e-06
tb_cuda,alloc,7500000,100,file_io,40.0,0.000175,28.509999999999998,0.4,1.75,4.375,5.333333333333334e-06,2.3333333333333332e-05
tb_cuda,alloc,7500000,100,memory,55.0,0.00036700000000000003,59.77,0.55,3.6700000000000004,6.672727272727274,7.333333333333333e-06,4.893333333333334e-05
tb_cuda,alloc,7500000,100,other,23.0,6.300000000000001e-05,10.250000000000002,0.23,0.6300000000000001,2.7391304347826093,3.066666666666667e-06,8.400000000000003e-06
tb_cuda,alloc,7500000,100,sync,2.0,9e-06,1.47,0.02,0.09,4.5,2.6666666666666667e-07,1.2e-06
tb_cuda,alloc,7500000,5000,file_io,40.0,0.000203,30.03,0.008,0.0406,5.075,5.333333333333334e-06,2.7066666666666666e-05
tb_cuda,alloc,7500000,5000,memory,55.0,0.000386,57.1,0.011,0.0772,7.0181818181818185,7.333333333333333e-06,5.1466666666666666e-05
tb_cuda,alloc,7500000,5000,other,23.0,8.100000000000002e-05,11.959999999999999,0.0046,0.016200000000000003,3.521739130434783,3.066666666666667e-06,1.0800000000000002e-05
tb_cuda,alloc,7500000,5000,sync,2.0,6e-06,0.89,0.0004,0.0012,3.0,2.6666666666666667e-07,8e-07
tb_cuda,alloc,7500000,10000,file_io,40.0,0.0,0.0,0.004,0.0,0.0,5.333333333333334e-06,0.0
tb_cuda,alloc,7500000,10000,memory,55.0,0.0,0.0,0.0055,0.0,0.0,7.333333333333333e-06,0.0
tb_cuda,alloc,7500000,10000,other,23.0,0.0,0.0,0.0023,0.0,0.0,3.066666666666667e-06,0.0
tb_cuda,alloc,7500000,10000,sync,2.0,4e-06,100.0,0.0002,0.0004,2.0,2.6666666666666667e-07,5.333333333333333e-07
tb_cuda,alloc,7500000,50000,file_io,40.0,0.000101,26.16,0.0008,0.00202,2.525,5.333333333333334e-06,1.3466666666666666e-05
tb_cuda,alloc,7500000,50000,memory,55.0,0.00024400000000000002,63.22,0.0011,0.004880000000000001,4.4363636363636365,7.333333333333333e-06,3.2533333333333336e-05
tb_cuda,alloc,7500000,50000,other,23.0,3.7999999999999995e-05,9.86,0.00046,0.0007599999999999998,1.652173913043478,3.066666666666667e-06,5.066666666666666e-06
tb_cuda,alloc,7500000,50000,sync,2.0,3e-06,0.78,4e-05,6e-05,1.5,2.6666666666666667e-07,4e-07
tb_cuda,alloc,7500000,100000,file_io,40.0,0.0,0.0,0.0004,0.0,0.0,5.333333333333334e-06,0.0
tb_cuda,alloc,7500000,100000,memory,55.0,0.0,0.0,0.00055,0.0,0.0,7.333333333333333e-06,0.0
tb_cuda,alloc,7500000,100000,other,23.0,0.0,0.0,0.00023,0.0,0.0,3.066666666666667e-06,0.0
tb_cuda,alloc,7500000,100000,sync,2.0,0.0,0.0,2e-05,0.0,0.0,2.6666666666666667e-07,0.0
tb_cuda,alloc,10000000,100,file_io,40.0,0.00023700000000000001,33.57,0.4,2.37,5.925000000000001,4e-06,2.3700000000000003e-05
tb_cuda,alloc,10000000,100,memory,55.0,0.00037700000000000006,53.39,0.55,3.7700000000000005,6.854545454545455,5.5e-06,3.770000000000001e-05
tb_cuda,alloc,10000000,100,other,23.0,8.400000000000002e-05,11.9,0.23,0.8400000000000003,3.6521739130434794,2.3e-06,8.400000000000003e-06
tb_cuda,alloc,10000000,100,sync,2.0,8e-06,1.13,0.02,0.08,4.0,2e-07,8e-07
tb_cuda,alloc,10000000,5000,file_io,40.0,7.900000000000001e-05,24.45,0.008,0.0158,1.9750000000000003,4e-06,7.9e-06
tb_cuda,alloc,10000000,5000,memory,55.0,0.000203,62.85,0.011,0.0406,3.690909090909091,5.5e-06,2.03e-05
tb_cuda,alloc,10000000,5000,other,23.0,3.399999999999999e-05,10.54,0.0046,0.006799999999999999,1.478260869565217,2.3e-06,3.399999999999999e-06
tb_cuda,alloc,10000000,5000,sync,2.0,7e-06,2.17,0.0004,0.0014,3.5,2e-07,7e-07
tb_cuda,alloc,10000000,10000,file_io,40.0,0.000191,32.32,0.004,0.0191,4.775,4e-06,1.91e-05
tb_cuda,alloc,10000000,10000,memory,55.0,0.000321,54.32,0.0055,0.0321,5.836363636363636,5.5e-06,3.21e-05
tb_cuda,alloc,10000000,10000,other,23.0,7.200000000000002e-05,12.2,0.0023,0.0072000000000000015,3.1304347826086962,2.3e-06,7.200000000000001e-06
tb_cuda,alloc,10000000,10000,sync,2.0,7e-06,1.18,0.0002,0.0007,3.5,2e-07,7e-07
tb_cuda,alloc,10000000,50000,file_io,40.0,0.000235,23.830000000000002,0.0008,0.0047,5.875,4e-06,2.35e-05
tb_cuda,alloc,10000000,50000,memory,55.0,0.00037900000000000005,38.42999999999999,0.0011,0.007580000000000001,6.8909090909090915,5.5e-06,3.7900000000000006e-05
tb_cuda,alloc,10000000,50000,other,23.0,0.00036400000000000007,36.89999999999998,0.00046,0.007280000000000001,15.826086956521742,2.3e-06,3.6400000000000004e-05
tb_cuda,alloc,10000000,50000,sync,2.0,8e-06,0.81,4e-05,0.00016,4.0,2e-07,8e-07
tb_cuda,alloc,10000000,100000,file_io,40.0,6.9e-05,21.43,0.0004,0.00069,1.725,4e-06,6.9e-06
tb_cuda,alloc,10000000,100000,memory,55.0,0.000211,65.53999999999999,0.00055,0.00211,3.8363636363636364,5.5e-06,2.11e-05
tb_cuda,alloc,10000000,100000,other,23.0,3.399999999999999e-05,10.549999999999999,0.00023,0.0003399999999999999,1.478260869565217,2.3e-06,3.399999999999999e-06
tb_cuda,alloc,10000000,100000,sync,2.0,8e-06,2.48,2e-05,8e-05,4.0,2e-07,8e-07
tb_cuda,baseline,1000000,100,file_io,40.0,0.00025,27.499999999999996,0.4,2.5,6.25,4e-05,0.00025
tb_cuda,baseline,1000000,100,memory,55.0,0.000342,37.62,0.55,3.42,6.218181818181818,5.5e-05,0.000342
tb_cuda,baseline,1000000,100,other,23.0,0.000317,34.86999999999999,0.23,3.17,13.782608695652174,2.3e-05,0.000317
tb_cuda,baseline,1000000,100,sync,2.0,0.0,0.0,0.02,0.0,0.0,2e-06,0.0
tb_cuda,baseline,1000000,5000,file_io,40.0,0.000166,28.86,0.008,0.0332,4.15,4e-05,0.000166
tb_cuda,baseline,1000000,5000,memory,55.0,0.00033999999999999997,59.14,0.011,0.06799999999999999,6.181818181818181,5.5e-05,0.00033999999999999997
tb_cuda,baseline,1000000,5000,other,23.0,6.2e-05,10.799999999999997,0.0046,0.0124,2.6956521739130435,2.3e-05,6.2e-05
tb_cuda,baseline,1000000,5000,sync,2.0,7e-06,1.22,0.0004,0.0014,3.5,2e-06,7e-06
